Gene_ID	Two	Three	Four	Five	Six
Ceric.10G037900	5.80604492948421	6.0724466805103	6.54825464917208	7.03133689745083	7.71769853068452
Ceric.10G039700	2.26566294522997	4.01337642136534	6.95653697993393	8.08717158946036	7.5761563593057
Ceric.10G040500	2.85719969125081	0.0070041052774982	-0.851632372032983	-2.53027374585647	0.441635115857249
Ceric.10G042300	4.36417077370264	4.22110314118631	4.73804744534739	4.81239619239595	5.32982745079034
Ceric.10G043900	2.66770564673037	1.13893744656894	2.38651618475902	-1.27934222680624	0.961499207628664
Ceric.10G045000	4.00723866442051	5.8196977953181	2.90788771294673	4.4955622990885	1.66536702582355
Ceric.10G045400	4.53318754628556	4.87177443414818	4.28886574827909	3.41956908336173	3.30635633505628
Ceric.10G045800	6.00746641944237	6.90366361104695	7.59480462252568	7.63809576861733	7.31571602577647
Ceric.10G048300	1.709004833085	2.03501183257766	2.39074113718678	3.0458425099789	4.20390396080745
Ceric.10G048700	2.26199911680409	4.12218779441709	-0.412493412578399	3.02897536759973	-0.545007978503396
Ceric.10G049300	0.394156335930683	2.71571122071967	3.43632851788145	4.05097971211549	2.57084825628631
Ceric.10G051000	-1.50607973983477	-2.08231227581747	-2.16074398614356	-2.05751927099187	1.84457399383049
Ceric.10G055100	2.83227697598815	3.61034058862179	4.5199545265035	4.13846441153063	3.90705412936181
Ceric.10G055300	4.37172491511387	4.30523844633495	4.61782624917188	4.36367973247707	5.52795455125906
Ceric.10G055600	7.02926009120443	7.47831625527601	6.88676722517084	6.46552831255571	6.26337096817142
Ceric.10G056600	8.91607331852291	8.50374119660779	9.29076052304062	8.57210785865512	9.57970152641043
Ceric.10G057300	6.2179742294689	5.20942495838799	5.23984761972191	4.85757203962283	5.51083491974237
Ceric.10G057500	1.0404346489349	0.906228505733406	2.21553639994614	2.98357469761655	3.46765361631817
Ceric.10G058900	8.19630170192938	6.80801718172112	6.46151163379403	5.02952824327365	7.24636179804839
Ceric.10G059100	9.36986468851351	8.20543446190735	8.14541761405183	6.09948776097346	7.26752187348733
Ceric.10G059300	5.35537022149222	3.11436281125681	3.07405212697404	-0.69914763504515	2.22818125066175
Ceric.10G059800	3.21482329213976	3.35039452281469	4.71013211073426	4.49910656564411	4.33493509175385
Ceric.10G063600	0.295248335020177	-1.22332276753352	-0.239223385872613	-0.274692017099332	4.10103368438873
Ceric.10G064100	4.34737602015712	4.86310458110851	5.40379249132682	5.23707315625644	5.80080409688614
Ceric.10G065100	3.8322042936838	3.58881346055215	2.88128293127179	1.97566840335562	-0.465593908610988
Ceric.10G065200	3.91676691790781	2.75572404921202	0.832737092795747	0.654779073783777	1.11885974275279
Ceric.10G065800	4.0803315995494	3.8174842768643	4.77858405844488	5.30622292929507	5.01915220795788
Ceric.10G067300	4.12308878360704	4.37840685340454	5.36919048893931	4.79925103088345	5.51035007399146
Ceric.10G068200	2.71435120830878	1.9496407485624	0.741885683848625	-0.768846063527072	-1.91103327335916
Ceric.10G068300	6.66503215366924	5.9944852246356	5.77691249888511	3.7699361046401	2.48533856628131
Ceric.10G068800	-0.883396054465167	3.21247110138553	4.64401305841428	3.76276481675011	2.82341157135415
Ceric.10G070000	4.58322372958899	3.09817362059748	2.93420141451699	0.209099770323058	2.79758847422652
Ceric.10G070100	6.04427304989996	5.69864734208367	5.37246390884423	5.05154039757966	4.60149130872394
Ceric.10G071200	-2.53027374585647	-2.10261856935111	-1.60980979718519	1.69220279911853	4.08710830658393
Ceric.10G071400	-2.53027374585647	-2.26322919579997	-2.53027374585647	-0.788556101821825	3.71280050566796
Ceric.10G072000	7.29175526019913	7.63430561230721	7.83756713427959	6.10313139589279	7.04975603697766
Ceric.10G072100	5.71528301761544	7.73848743095418	5.33397307030382	6.16488716309981	3.92350176209028
Ceric.10G073300	6.60365080730152	5.98582595841302	5.48130402012039	5.22991477458721	4.98039841928102
Ceric.10G073800	-0.597178165704105	1.43309776704801	0.406276730989649	2.97824973183295	2.98297974725464
Ceric.10G074300	12.1942416696208	11.6218258561748	11.7414187907019	10.8844943998679	10.9784729320085
Ceric.10G075000	3.7336642932164	2.4311035919794	0.794213804537375	2.43752297873985	1.39415355511784
Ceric.10G077500	2.10269106451018	3.89590586628378	2.0640166103309	2.90302308268038	-0.603602358481293
Ceric.10G078300	7.53310136686243	8.48294585235727	8.80196978236725	8.30042890403663	7.77231378224635
Ceric.10G079800	3.96356440151458	3.90243455717984	4.59711121560832	4.70971116504797	4.71556028974076
Ceric.10G081000	8.79540963997388	10.347274698949	8.41352305132804	8.66160876002548	7.38413075486371
Ceric.10G082300	11.7471660857164	10.004049635083	10.7841946232334	9.22293300815649	10.2246792419836
Ceric.10G082400	12.282285078722	10.9615664184148	11.6376363814474	10.4754408275616	11.4680324258179
