Gene_ID	TCQ	PEM	TRA	LEE	E180	LEM	LEL	MAT
Bradi3g22510.1	3.78319553247117	2.93088375212539	0.98024620023187	0.681825049735228	-2.20334287891153	-1.17454027042261	-2.06789152152753	-2.56080118746314
Bradi3g22515.2	-0.651856284332674	-0.309768525203746	-1.75888932785814	-3.32009347121913	-1.20077990930908	-1.03396717813039	4.59869290644031	5.94152913689505
Bradi3g22520.2	-1.03243468853266	-0.650963639550689	-0.765717208963571	-0.236964589086417	0.274952373654056	0.5235427985999	0.637065702380972	1.17854625878256
Bradi3g22527.1	2.87604180384199	1.28137527643173	-0.63531730852091	-0.649840033271884	-0.43059634654528	-1.08286425262054	3.87635679997526	5.68167514708152
Bradi3g22550.2	10.6407240368668	11.1460262032051	11.4121151484711	11.1974524402124	11.2436262285478	11.4103199676868	10.6653287921368	10.0856887914554
Bradi3g22560.1	-0.27428206152947	-2.53689244332103	-1.92379631686972	-2.11804162756402	-2.04820694927688	-1.78759050729377	-1.92156815084985	-2.70070098654377
Bradi3g22570.1	5.04425898763455	4.86486738018878	5.02429646049388	5.59442908612061	6.05248761428068	5.88589780471543	6.15943421594638	6.87866780930035
Bradi3g22580.1	5.26280192647542	4.64455624199023	4.57537020491132	3.60792342879257	2.48991574152381	1.24488944152537	-0.906539418285534	2.17150611244909
Bradi3g22590.2	0.554257388921117	0.214163806207169	1.94687080291702	2.67723315062904	1.56189660047181	1.34744564368706	3.44833409197078	4.29997462101151
Bradi3g22595.1	0.238912609782911	-1.2261514580774	0.522236554749484	2.54032419024106	2.15314758124789	4.70128612458318	4.64103589500501	3.96557393438618
Bradi3g22600.3	3.94068513731733	2.48588620856096	2.93859232725501	3.84172192880508	4.76627241189962	5.52167571808935	5.68023171582296	5.59375794463235
Bradi3g22605.1	0.0567755858135428	2.7634397597743	2.06988260255101	0.86428182944354	-0.487953325212228	-1.14303045229242	-1.77293189922212	-1.24162389650344
Bradi3g22610.4	5.13926396042506	5.91564780684304	6.08167496303654	5.83668310948307	5.36933143802324	5.09766927616598	4.76605645031675	5.01403683247414
Bradi3g22620.1	3.87138256342033	5.00410354212683	5.23745030853308	5.07937076433083	5.24250704780067	5.19831619881687	4.54465047893592	2.41720856073605
Bradi3g22635.1	-1.78034805725527	-4.46354634415408	-3.10935518829367	-3.39075759864938	-0.87388165845932	-1.25207840599688	3.09873095413483	4.17784377115209
Bradi3g22650.3	1.50474609574279	2.26940303650041	3.10547160658629	3.13654374476379	3.9943147626958	3.73062583163239	3.89264313475414	3.82975547903866
Bradi3g22660.1	3.7893564938429	3.4342358801815	3.99866426017961	4.07436228040545	4.41591618542981	4.48147509816084	4.66600515336199	5.60663001419365
Bradi3g22680.1	2.35132633285894	2.47830412593424	1.98285573306974	1.80991215903629	2.97411540217901	1.97326793671251	2.56451916990737	2.9232382296194
Bradi3g22682.1	-0.386779731069351	1.55370672422697	2.23543142917659	2.43309119521517	0.799894423254365	1.80113788262549	0.358378666175342	-2.67159367461738
Bradi3g22687.1	-2.85781237507548	-2.85781237507548	-2.85781237507548	-2.67939868801666	-2.62472691988071	-2.85781237507548	-2.66221807464601	0.330804643000705
Bradi3g22689.1	-0.472185701577799	-0.978054004003824	-3.338955437745	-0.841458750675234	0.743703733244209	0.045904020154965	1.02245495412648	1.26883138212338
Bradi3g22692.1	0.816248961403122	2.10919909535732	2.47967081439196	2.79049018869616	3.04837081769429	3.32215486719912	4.19931296866131	4.44640994702376
Bradi3g22697.2	3.88237462176534	3.45855486463309	3.21291423175578	3.2565063444074	3.5299956599427	3.45506893180554	4.20398856382965	3.47473176555871
Bradi3g22720.1	0.561368486480814	0.824766367249434	1.52172093911256	2.07681776158937	3.39145540662642	3.71866008464225	3.12058983735653	3.87135838870779
Bradi3g22726.1	0.333100468703594	1.1087781295632	0.924432742517324	0.720817787034957	0.88580886307379	0.37016467815536	0.142913137550508	0.489635450292554
Bradi3g22750.1	4.53619947300016	3.88899280652149	3.98816490119611	4.212830876691	5.18788107306101	5.08665775623487	5.73326480016086	6.1881476902074
Bradi3g22760.1	7.87202284404766	7.28666922179915	7.34917649166829	7.56414943885264	7.65937991834092	7.87183865586422	7.77050215746307	7.8582260621952
Bradi3g22778.1	0.732230832111963	1.20150095099403	-0.565030493908262	0.0140651053104202	-0.746879207290372	-1.04252474937349	-1.04697731929635	-1.61826367592802
Bradi3g22786.1	1.68629102752998	1.98340887614064	1.62060800877851	1.63046243419795	2.04553743918277	1.60893005731391	1.38700470429021	3.38531502495704
Bradi3g22796.1	-1.11987050159036	-1.11781150997925	-0.97831359469023	-0.576164781997782	-0.102090683533202	-0.675546794337713	-1.66449857858522	-1.97670615404385
Bradi3g22802.1	0.0376552888995465	0.0837214664065062	-0.691596332823501	-0.184066275978301	-2.09105711386232	-0.235283548211021	-0.299159727220032	1.41013920806277
Bradi3g22820.1	-0.761515802938174	0.839593206382993	4.04051795889235	4.47468067806559	3.95673557564339	4.59437645135774	4.42089014554056	5.47621818065508
Bradi3g22840.1	-4.40459903558573	-4.40459903558574	-4.17924288345043	-2.98891854639672	-1.31102571456522	-1.31102571456522	-0.780952356900028	2.50443734958798
Bradi3g22850.1	-4.04385849095894	-3.52953107670635	-2.42475051974882	-0.794973492372818	-0.498603217697817	0.76198263592665	0.285505581148809	0.466863313179744
Bradi3g22870.1	2.0961986105375	2.87978331686882	3.12625534240366	2.99839280115114	3.15783975857251	2.90429380590829	2.74933763602335	1.09844058200691
Bradi3g22875.1	-1.49077579429068	-1.49077579429068	-1.49077579429068	0.210928710653565	-4.22484895586028	-1.06107899995697	-0.242159761711952	-1.23357384096781
Bradi3g22880.2	1.91461667148628	1.06365228424623	1.82234027068248	3.16264265241918	2.42921920713833	3.00439426869417	2.04861975078203	0.188850519230489
Bradi3g22887.1	5.85410760669508	5.22172967710395	4.82461322087768	3.97927126393823	3.5838137922283	3.51823822842889	3.448056244616	2.71365050635523
Bradi3g22897.1	5.86334659373288	5.57521104297504	5.80104702116697	6.10842842208712	6.80737249647553	6.83106391675558	7.03025818375393	7.51428151592012
Bradi3g22908.1	5.51694948171782	5.68098436956417	6.01979267689725	5.90235016890804	5.86368155998824	5.904313607676	5.60551165852051	6.05718781806
Bradi3g22920.3	2.81454899462374	2.96412546123019	2.50785773048392	2.78124784097396	3.37773128144376	3.31774712519275	3.39298332108564	2.47161834988492
Bradi3g22930.2	4.35869340569905	3.6517416137929	3.59726387694976	4.92830055529608	5.73988553789296	7.69180727458009	7.0372073861751	6.72949916573374
Bradi3g22940.2	5.09116492197419	6.11899385752699	6.2556660557356	6.24071484781362	5.80338100543526	5.78240402230256	5.27666196680249	4.75654506583213
Bradi3g22960.3	2.81201100267188	3.15416727593161	3.24949433359421	3.39501629396751	3.88870869303662	3.78690560471866	4.29491502140247	4.92947386498461
